Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2320,-1,7,0.0,48.36153924,Pavona_massive,born,none
2324,-1,11,0.0,3.2339023200000003,Astrea_curta,born,none
2329,-1,16,0.0,12.3312942,Hydnophora_microconos,born,none
2331,-1,18,0.0,16.9861536,Hydnophora_microconos,born,none
2340,-1,27,0.0,41.4854136,Pocillopora,born,none
2353,-1,40,0.0,16.23484296,Hydnophora_microconos,born,none
2362,-1,49,0.0,28.10881764,Pocillopora,born,none
2372,-1,59,0.0,18.488774880000005,Astrea_curta,born,none
2374,-1,61,0.0,37.50020064,Pocillopora,born,none
2377,-1,64,0.0,3.4625620799999997,Hydnophora_microconos,born,none
2409,-1,96,0.0,19.30541688,Hydnophora_microconos,born,none
2427,-1,114,0.0,19.99139616,Hydnophora_microconos,born,none
2469,-1,156,0.0,1.9599408000000003,Pavona_submassive,born,none
2473,-1,160,0.0,51.301450439999996,Porites_massive,born,none
2480,-1,167,0.0,37.973853,Pocillopora_grandis,born,none
2547,-1,234,0.0,18.57043908,Porites_massive,born,none
2621,-1,308,0.0,212.37591851999997,Pocillopora_grandis,born,none
2690,-1,377,0.0,23.976609120000003,Hydnophora_microconos,born,none
2693,-1,380,0.0,28.07615196,Pocillopora,born,none
2732,-1,419,0.0,20.938700880000003,Pocillopora,born,none
2744,-1,431,0.0,143.4839994,Hydnophora_microconos,born,none
2786,-1,473,0.0,74.20009212,Pocillopora,born,none
2787,-1,474,0.0,19.97506332,Pocillopora,born,none
2823,-1,510,0.0,32.796342720000005,Hydnophora_microconos,born,none
2833,-1,520,0.0,18.92976156,Pocillopora,born,none
2834,-1,521,0.0,30.64040784,Pocillopora,born,none
2837,-1,524,0.0,21.85333992,Pocillopora,born,none
2838,-1,525,0.0,18.84809736,Pocillopora,born,none
2842,-1,529,0.0,15.026212800000001,Pocillopora,born,none
2844,-1,531,0.0,11.17166256,Pocillopora,born,none
2845,-1,532,0.0,3.65855616,Pocillopora,born,none
2851,-1,538,0.0,9.816036839999999,Pocillopora,born,none
2856,-1,543,0.0,7.66010196,Pocillopora,born,none
2858,-1,545,0.0,21.02036508,Pocillopora,born,none
2859,-1,546,0.0,5.11217892,Pocillopora,born,none
2876,-1,563,0.0,16.23484296,Pocillopora,born,none
2879,-1,566,0.0,10.19169216,Pocillopora,born,none
2883,-1,570,0.0,14.84655156,Pocillopora,born,none
2889,-1,576,0.0,4.981516200000001,Pocillopora,born,none
2892,-1,579,0.0,32.14302912000001,Pocillopora,born,none
2893,-1,580,0.0,39.08448612,Pocillopora,born,none
2894,-1,581,0.0,20.46504852,Pocillopora,born,none
2895,-1,582,0.0,24.221601720000002,Pocillopora,born,none
2896,-1,583,0.0,32.616681480000004,Pocillopora,born,none
2897,-1,584,0.0,23.682618,Pocillopora,born,none
2913,-1,600,0.0,11.44932084,Pocillopora,born,none
2933,-1,620,0.0,7.921427400000002,Porites_massive,born,none
2934,-1,621,0.0,35.18093736,Porites_massive,born,none
2947,-1,634,0.0,7.46410788,Hydnophora_microconos,born,none
2957,-1,644,0.0,61.868797920000006,Porites_massive,born,none
2958,-1,645,0.0,50.190817319999994,Porites_massive,born,none
2959,-1,646,0.0,20.922368040000002,Porites_massive,born,none
2960,-1,647,0.0,13.637921400000003,Hydnophora_microconos,born,none
2970,-1,657,0.0,7.709100480000001,Astrea_curta,born,none
2972,-1,659,0.0,7.4314422,Astrea_curta,born,none
3003,-1,690,0.0,4.622193720000001,Astrea_curta,born,none
3007,-1,694,0.0,2.48259168,Astrea_curta,born,none
3010,-1,697,0.0,3.0379082399999997,Astrea_curta,born,none
3011,-1,698,0.0,5.11217892,Astrea_curta,born,none
3012,-1,699,0.0,21.24902484,Astrea_curta,born,none
2578,-1,265,0.0,5.3571715200000005,Hydnophora_microconos,dead,none
2743,-1,430,0.0,7.7254333200000005,Hydnophora_microconos,dead,none
2932,-1,619,0.0,38.31684264,Porites_massive,dead,none
2935,-1,622,0.0,7.006788360000001,Porites_massive,dead,none
2936,-1,623,0.0,18.35811216,Porites_massive,dead,none
2942,-1,629,0.0,5.3245058400000005,Hydnophora_microconos,dead,none
2948,-1,635,0.0,16.626831120000002,Hydnophora_microconos,dead,none
2950,-1,637,0.0,8.983062,Hydnophora_microconos,dead,none
2951,-1,638,0.0,14.389232040000001,Hydnophora_microconos,dead,none
2952,-1,639,0.0,4.295536920000001,Hydnophora_microconos,dead,none
2953,-1,640,0.0,4.26287124,Hydnophora_microconos,dead,none
2954,-1,641,0.0,6.729130080000001,Hydnophora_microconos,dead,none
2955,-1,642,0.0,9.42404868,Hydnophora_microconos,dead,none
1345,0,-1,829.25095248,0.0,Goniastrea_stelligera,dead,none
1349,4,-1,178.43627700000002,0.0,Pavona_submassive,dead,none
1350,5,-1,113.7582306,0.0,Goniastrea_stelligera,dead,none
1360,15,-1,44.55598752,0.0,Goniastrea_stelligera,dead,none
130,18,-1,61.166485800000004,0.0,Pocillopora,dead,none
1364,19,-1,184.8877488,0.0,Goniastrea_stelligera,dead,none
607,22,-1,159.76784088,0.0,Pavona_submassive,dead,none
133,24,-1,3.44622924,0.0,Porites_massive,dead,none
1371,26,-1,80.45556984,0.0,Acropora_branching,dead,none
1373,28,-1,93.01552380000001,0.0,Pavona_submassive,dead,none
1374,29,-1,24.286933079999997,0.0,Goniastrea_stelligera,dead,none
1382,37,-1,57.981581999999996,0.0,Pavona_submassive,dead,none
1384,39,-1,99.07500744000001,0.0,Pavona_massive,dead,none
1386,41,-1,32.22469332,0.0,Pavona_submassive,dead,none
1388,43,-1,29.513441880000002,0.0,Goniastrea_stelligera,dead,none
629,46,-1,623.32650576,0.0,Pavona_submassive,dead,none
1392,47,-1,112.38627204000001,0.0,Goniastrea_stelligera,dead,none
1395,50,-1,18.30911364,0.0,Acropora_branching,dead,none
634,52,-1,308.33135352,0.0,Acropora_branching,dead,none
1398,53,-1,38.64349944,0.0,Pavona_submassive,dead,none
1399,54,-1,12.70694952,0.0,Goniastrea_stelligera,dead,none
638,58,-1,62.62010856,0.0,Acropora_branching,dead,none
1405,60,-1,7.676434799999999,0.0,Astrea_curta,dead,none
639,61,-1,405.88740684000004,0.0,Acropora_branching,dead,none
1407,62,-1,2.13960204,0.0,Pocillopora_grandis,dead,none
1410,65,-1,35.63825688,0.0,Goniastrea_stelligera,dead,none
1411,66,-1,33.482322,0.0,Pocillopora_grandis,dead,none
643,68,-1,220.91799383999998,0.0,Goniastrea_stelligera,dead,none
1414,69,-1,1.4699556,0.0,Pocillopora_grandis,dead,none
1415,70,-1,8.50940964,0.0,Acropora_branching,dead,none
1416,71,-1,87.95234339999999,0.0,Acropora_branching,dead,none
1183,75,-1,30.493412279999998,0.0,Hydnophora_microconos,dead,none
1422,77,-1,15.94085184,0.0,Acropora_branching,dead,none
648,78,-1,83.8691334,0.0,Pavona_submassive,dead,none
