Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
1145,-1,4,0.0,736.5513674299999,Acropora_branching,born,none
1146,-1,5,0.0,125.07691429999998,Pavona_submassive,born,none
1150,-1,9,0.0,1485.7408846099997,Acropora_branching,born,none
1155,-1,14,0.0,231.38413780999997,Pavona_submassive,born,none
1157,-1,16,0.0,612.5833488499999,Pavona_submassive,born,none
1163,-1,22,0.0,51.743031169999995,Pavona_submassive,born,none
1164,-1,23,0.0,279.40910685999995,Goniastrea_stelligera,born,none
1167,-1,26,0.0,75.79628392,Pavona_submassive,born,none
1168,-1,27,0.0,39.75717301999999,Pavona_submassive,born,none
1169,-1,28,0.0,220.84962847,Goniastrea_stelligera,born,none
1172,-1,31,0.0,115.68391525999998,Pavona_submassive,born,none
1174,-1,33,0.0,171.63422724999998,Pavona_submassive,born,none
1176,-1,35,0.0,69.76258661999998,Acropora_branching,born,none
1177,-1,36,0.0,70.21919073999999,Goniastrea_stelligera,born,none
1181,-1,40,0.0,21.003789519999994,Acropora_branching,born,none
1182,-1,41,0.0,29.23897097,Pavona_submassive,born,none
1185,-1,44,0.0,131.87705423,Acropora_branching,born,none
1192,-1,51,0.0,108.16625456999998,Goniastrea_stelligera,born,none
1194,-1,53,0.0,8.153645,Pocillopora,born,none
1195,-1,54,0.0,304.42448972,Pavona_submassive,born,none
1196,-1,55,0.0,4.745421389999999,Pocillopora,born,none
1197,-1,56,0.0,834.6071021999998,Pavona_submassive,born,none
1201,-1,60,0.0,92.31556868999998,Pavona_submassive,born,none
1207,-1,66,0.0,312.75751490999994,Pavona_submassive,born,none
1208,-1,67,0.0,32.71242373999999,Pavona_submassive,born,none
1209,-1,68,0.0,61.25018123999998,Acropora_branching,born,none
1210,-1,69,0.0,169.70996702999997,Pavona_submassive,born,none
1215,-1,74,0.0,237.28737678999997,Goniastrea_stelligera,born,none
1216,-1,75,0.0,84.79790799999999,Pavona_submassive,born,none
1218,-1,77,0.0,119.89119607999997,Goniastrea_stelligera,born,none
1221,-1,80,0.0,898.9882831199998,Goniastrea_stelligera,born,none
1223,-1,82,0.0,61.73939993999999,Goniastrea_stelligera,born,none
1239,-1,98,0.0,81.09615317,Pavona_submassive,born,none
1244,-1,103,0.0,407.87793747999996,Pavona_submassive,born,none
1247,-1,106,0.0,410.0141924699999,Pavona_submassive,born,none
1259,-1,118,0.0,33.52778823999999,Acropora_branching,born,none
1262,-1,121,0.0,225.54612798999995,Goniastrea_stelligera,born,none
1264,-1,123,0.0,187.64798602999997,Acropora_branching,born,none
1266,-1,125,0.0,248.29479753999996,Pavona_submassive,born,none
1269,-1,128,0.0,53.650984099999995,Acropora_branching,born,none
1276,-1,129,0.0,90.40761575999998,Pavona_submassive,born,none
1271,-1,130,0.0,39.333183479999995,Acropora_branching,born,none
1275,-1,134,0.0,394.53857425999996,Acropora_branching,born,none
1276,-1,135,0.0,70.65948757,Pavona_submassive,born,none
1277,-1,136,0.0,25.863361939999994,Acropora_branching,born,none
1278,-1,137,0.0,81.8625958,Pavona_submassive,born,none
1284,-1,140,0.0,4.288817269999999,Pavona_submassive,born,none
1284,-1,141,0.0,53.292223719999996,Pavona_submassive,born,none
1284,-1,143,0.0,3.9300568899999995,Pavona_submassive,born,none
1286,-1,145,0.0,32.72873102999999,Acropora_branching,born,none
1290,-1,149,0.0,27.102715979999992,Hydnophora_microconos,born,none
1295,-1,154,0.0,47.50313577,Goniastrea_stelligera,born,none
1298,-1,157,0.0,87.35815252999998,Pavona_submassive,born,none
1300,-1,159,0.0,44.25798505999999,Acropora_branching,born,none
1303,-1,162,0.0,212.02738458,Goniastrea_stelligera,born,none
