Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
1881,-1,146,0.0,18.280472089999996,Porites_massive,born,none
2231,-1,496,0.0,18.639232469999996,Astrea_curta,born,none
2285,-1,550,0.0,12.86645181,Pocillopora,born,none
2287,-1,552,0.0,10.06159793,Astrea_curta,born,none
2288,-1,554,0.0,5.91954627,Pocillopora,born,none
2293,-1,559,0.0,4.17466624,Pocillopora,born,none
2295,-1,561,0.0,12.40984769,Pocillopora,born,none
2296,-1,562,0.0,4.190973529999999,Pocillopora,born,none
2297,-1,563,0.0,5.64232234,Porites_massive,born,none
2299,-1,565,0.0,6.91429096,Pocillopora,born,none
2321,-1,587,0.0,22.145299819999995,Porites_massive,born,none
2322,-1,588,0.0,45.35057348999999,Porites_massive,born,none
2324,-1,590,0.0,10.762811399999999,Pocillopora,born,none
2325,-1,591,0.0,16.796508699999997,Pocillopora,born,none
2326,-1,592,0.0,12.752300779999999,Pocillopora,born,none
2356,-1,622,0.0,7.533967979999999,Astrea_curta,born,none
2357,-1,623,0.0,16.992196179999997,Astrea_curta,born,none
2358,-1,624,0.0,31.96228839999999,Astrea_curta,born,none
2359,-1,625,0.0,9.164696979999999,Astrea_curta,born,none
2360,-1,626,0.0,17.367263849999997,Astrea_curta,born,none
2369,-1,635,0.0,29.89126257,Goniastrea_stelligera,born,none
1792,-1,35,0.0,285.89940827999993,Pavona_submassive,dead,none
1792,-1,36,0.0,2.5602445299999994,Pavona_submassive,dead,none
1792,-1,36,0.0,2.5602445299999994,Pavona_submassive,dead,none
1792,-1,37,0.0,9.523457359999998,Pavona_submassive,dead,none
1792,-1,37,0.0,9.523457359999998,Pavona_submassive,dead,none
1792,-1,37,0.0,9.523457359999998,Pavona_submassive,dead,none
1792,-1,38,0.0,50.91135937999999,Pavona_submassive,dead,none
1792,-1,38,0.0,50.91135937999999,Pavona_submassive,dead,none
1777,-1,42,0.0,127.81653902,Pavona_submassive,dead,none
1792,-1,43,0.0,3.489760059999999,Pavona_submassive,dead,none
1792,-1,44,0.0,2.0547185399999996,Pavona_submassive,dead,none
1792,-1,45,0.0,5.6260150499999995,Pavona_submassive,dead,none
1792,-1,45,0.0,5.6260150499999995,Pavona_submassive,dead,none
1792,-1,46,0.0,4.12574437,Pavona_submassive,dead,none
1792,-1,46,0.0,4.12574437,Pavona_submassive,dead,none
1792,-1,47,0.0,3.14730697,Pavona_submassive,dead,none
1792,-1,47,0.0,3.14730697,Pavona_submassive,dead,none
1792,-1,47,0.0,3.14730697,Pavona_submassive,dead,none
2193,-1,48,0.0,59.309613729999995,Pavona_submassive,dead,none
2193,-1,48,0.0,59.309613729999995,Pavona_submassive,dead,none
1792,-1,49,0.0,12.13262376,Pavona_submassive,dead,none
1792,-1,49,0.0,12.13262376,Pavona_submassive,dead,none
1792,-1,49,0.0,12.13262376,Pavona_submassive,dead,none
1792,-1,50,0.0,28.19530441,Pavona_submassive,dead,none
1792,-1,50,0.0,28.19530441,Pavona_submassive,dead,none
1792,-1,50,0.0,28.19530441,Pavona_submassive,dead,none
1792,-1,50,0.0,28.19530441,Pavona_submassive,dead,none
1792,-1,52,0.0,15.834378589999996,Pavona_submassive,dead,none
1792,-1,52,0.0,15.834378589999996,Pavona_submassive,dead,none
1792,-1,52,0.0,15.834378589999996,Pavona_submassive,dead,none
1792,-1,52,0.0,15.834378589999996,Pavona_submassive,dead,none
1792,-1,53,0.0,15.149472409999996,Pavona_submassive,dead,none
1792,-1,53,0.0,15.149472409999996,Pavona_submassive,dead,none
1792,-1,53,0.0,15.149472409999996,Pavona_submassive,dead,none
1792,-1,53,0.0,15.149472409999996,Pavona_submassive,dead,none
2193,-1,55,0.0,40.050704239999995,Pavona_submassive,dead,none
2193,-1,55,0.0,40.050704239999995,Pavona_submassive,dead,none
1792,-1,59,0.0,5.691244209999999,Pavona_submassive,dead,none
1792,-1,59,0.0,5.691244209999999,Pavona_submassive,dead,none
1792,-1,59,0.0,5.691244209999999,Pavona_submassive,dead,none
1792,-1,60,0.0,4.64757765,Pavona_submassive,dead,none
1792,-1,60,0.0,4.64757765,Pavona_submassive,dead,none
1792,-1,60,0.0,4.64757765,Pavona_submassive,dead,none
1792,-1,62,0.0,23.449883019999998,Pavona_submassive,dead,none
1792,-1,62,0.0,23.449883019999998,Pavona_submassive,dead,none
1792,-1,62,0.0,23.449883019999998,Pavona_submassive,dead,none
2278,-1,66,0.0,27.233174299999995,Pavona_submassive,dead,none
