Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
609,-1,40,0.0,24.05464264964464,Porites_massive,born,none
610,-1,85,0.0,11.479509952447682,Pocillopora,born,none
611,-1,136,0.0,50.34958852362736,Pocillopora_grandis,born,none
212,-1,138,0.0,71.24818356526288,Porites_massive,born,none
612,-1,177,0.0,38.24868059654576,Pocillopora_grandis,born,none
613,-1,196,0.0,14.66826271701648,Pocillopora,born,none
614,-1,201,0.0,11.07069549545168,Pocillopora,born,none
615,-1,215,0.0,8.470635548957121,Pocillopora,born,none
616,-1,232,0.0,13.098415202151841,Pocillopora_grandis,born,none
617,-1,245,0.0,7.571243743565921,Pocillopora,born,none
618,-1,263,0.0,14.58649982561728,Pocillopora,born,none
619,-1,274,0.0,10.04048306382176,Pocillopora,born,none
620,-1,317,0.0,38.82102083634016,Pocillopora,born,none
622,-1,348,0.0,31.83846991084848,Porites_massive,born,none
623,-1,349,0.0,50.23512047566848,Pavona_massive,born,none
624,-1,357,0.0,7.06431381689088,Porites_massive,born,none
138,-1,372,0.0,2.2566558026179204,Porites_massive,born,none
625,-1,390,0.0,30.170506926304796,Pocillopora,born,none
626,-1,392,0.0,8.96121289735232,Pocillopora,born,none
627,-1,393,0.0,6.96619834721184,Pocillopora,born,none
628,-1,394,0.0,6.230332324619041,Pocillopora,born,none
629,-1,395,0.0,13.8179286464648,Pocillopora,born,none
630,-1,397,0.0,5.281882784388321,Pocillopora,born,none
631,-1,398,0.0,8.38887265755792,Pocillopora,born,none
632,-1,399,0.0,18.29853509514096,Pocillopora,born,none
632,-1,400,0.0,6.57373646849568,Pocillopora,born,none
633,-1,401,0.0,7.2768973345288,Pocillopora,born,none
634,-1,402,0.0,5.314587940948001,Pocillopora,born,none
635,-1,403,0.0,3.4340414387664002,Pocillopora,born,none
636,-1,404,0.0,5.42905598890688,Pocillopora,born,none
637,-1,405,0.0,3.64662495640432,Pocillopora,born,none
637,-1,406,0.0,5.10200442331008,Pocillopora,born,none
638,-1,407,0.0,13.27829356323008,Pocillopora,born,none
639,-1,408,0.0,12.705953323435681,Pocillopora,born,none
640,-1,410,0.0,12.28078628815984,Pocillopora,born,none
641,-1,411,0.0,10.72729135157504,Pocillopora,born,none
642,-1,412,0.0,7.456775695607041,Pocillopora,born,none
643,-1,413,0.0,2.60005994649456,Pocillopora,born,none
644,-1,415,0.0,9.042975788751521,Pocillopora,born,none
645,-1,416,0.0,10.66188103845568,Pocillopora,born,none
646,-1,417,0.0,11.31598416964928,Pocillopora,born,none
647,-1,418,0.0,4.3334332441576,Pocillopora,born,none
648,-1,420,0.0,13.60534512882688,Pocillopora,born,none
93,-1,439,0.0,13.490877080868001,Porites_massive,born,none
649,-1,440,0.0,33.47372773883248,Porites_massive,born,none
650,-1,441,0.0,44.985942847839844,Pavona_massive,born,none
651,-1,446,0.0,28.649717146279677,Porites_massive,born,none
652,-1,462,0.0,8.45428297067728,Hydnophora_microconos,born,none
653,-1,475,0.0,23.465949831570402,Hydnophora_microconos,born,none
654,-1,476,0.0,26.671055174419042,Hydnophora_microconos,born,none
655,-1,482,0.0,62.82660575114529,Hydnophora_microconos,born,none
