Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
543,-1,73,0.0,132.27967116000002,Porites_massive,born,none
697,-1,227,0.0,65.03736888,Porites_massive,born,none
723,-1,253,0.0,11.41665516,Porites_massive,born,none
729,-1,259,0.0,18.30911364,Pocillopora,born,none
735,-1,265,0.0,19.5177438,Pocillopora,born,none
741,-1,271,0.0,28.647801360000003,Porites_massive,born,none
742,-1,272,0.0,42.187725719999996,Porites_massive,born,none
13,-1,274,0.0,13.09893768,Porites_massive,born,none
760,-1,290,0.0,13.9645782,Porites_massive,born,n/s
762,-1,292,0.0,12.935609280000001,Porites_massive,born,none
764,-1,294,0.0,21.820674240000002,Porites_massive,born,none
768,-1,298,0.0,67.781286,Porites_massive,born,none
770,-1,300,0.0,29.709435960000004,Porites_massive,born,none
772,-1,302,0.0,83.57514228,Porites_massive,born,none
773,-1,303,0.0,42.057063,Porites_massive,born,none
777,-1,307,0.0,15.091544160000002,Pocillopora,born,none
783,-1,313,0.0,15.859187640000002,Pocillopora,born,none
784,-1,314,0.0,19.48507812,Pocillopora,born,none
787,-1,317,0.0,83.90179908,Porites_massive,born,none
796,-1,326,0.0,17.86812696,Porites_massive,born,none
797,-1,327,0.0,14.60155896,Porites_massive,born,none
803,-1,333,0.0,38.1371814,Porites_massive,born,none
808,-1,338,0.0,3.8382173999999996,Pocillopora,born,none
814,-1,344,0.0,11.12266404,Porites_massive,born,none
815,-1,345,0.0,7.513106400000001,Porites_massive,born,none
838,-1,367,0.0,29.62777176,Porites_massive,born,none
838,-1,368,0.0,15.82652196,Porites_massive,born,none
852,-1,382,0.0,17.884459800000002,Porites_massive,born,none
853,-1,383,0.0,14.71588884,Pocillopora,born,none
854,-1,384,0.0,5.3898372000000005,Pocillopora,born,none
855,-1,385,0.0,13.049939160000001,Porites_massive,born,none
856,-1,386,0.0,8.836066440000002,Pocillopora,born,none
858,-1,388,0.0,38.088182880000005,Pocillopora,born,none
859,-1,389,0.0,11.20432824,Porites_massive,born,none
860,-1,390,0.0,5.92882092,Pocillopora,born,none
861,-1,391,0.0,8.7380694,Pocillopora,born,none
862,-1,392,0.0,204.55248816,Porites_massive,born,none
863,-1,393,0.0,13.57259004,Pocillopora,born,none
5,5,-1,62.57111004,0.0,Pocillopora,dead,none
6,6,-1,117.36778824000001,0.0,Pocillopora,dead,none
10,10,-1,199.84863024000003,0.0,Pocillopora,dead,none
12,12,-1,20.35071864,0.0,Pocillopora,dead,none
15,15,-1,279.38956104,0.0,Pocillopora,dead,none
16,16,-1,101.39427072000001,0.0,Pocillopora,dead,none
20,20,-1,426.76077636,0.0,Pocillopora,dead,none
21,21,-1,360.6291072,0.0,Pocillopora,dead,none
31,31,-1,189.34661412000003,0.0,Pocillopora,dead,none
34,34,-1,80.14524588,0.0,Pocillopora,dead,none
40,40,-1,130.254399,0.0,Pocillopora,dead,none
41,41,-1,45.27463248,0.0,Pocillopora,dead,none
50,50,-1,115.40784744000001,0.0,Porites_massive,dead,none
55,55,-1,380.963493,0.0,Pocillopora,dead,none
56,56,-1,206.74108872,0.0,Pocillopora,dead,none
83,83,-1,49.7334978,0.0,Pocillopora,dead,none
84,84,-1,59.74552872,0.0,Pocillopora,dead,none
85,85,-1,295.90206228000005,0.0,Pocillopora,dead,none
91,91,-1,264.49401096,0.0,Pocillopora,dead,none
95,95,-1,246.03790176,0.0,Pocillopora,dead,none
96,96,-1,48.818858760000005,0.0,Pocillopora,dead,none
97,97,-1,54.306693,0.0,Porites_massive,dead,none
103,103,-1,83.93446476,0.0,Pocillopora,dead,none
110,110,-1,33.93964152,0.0,Pocillopora,dead,none
112,112,-1,284.15875032,0.0,Pocillopora,dead,none
113,113,-1,210.1219866,0.0,Pocillopora,dead,none
115,115,-1,411.4242396,0.0,Pocillopora,dead,none
121,121,-1,260.100477,0.0,Pocillopora,dead,none
124,124,-1,32.06136492,0.0,Pocillopora,dead,none
126,126,-1,82.59517188000001,0.0,Pocillopora,dead,none
128,128,-1,340.3763856,0.0,Pocillopora,dead,none
134,134,-1,147.53454372000002,0.0,Pocillopora,dead,none
144,144,-1,96.83740835999998,0.0,Pocillopora,dead,none
148,148,-1,27.34117416,0.0,Pocillopora,dead,none
163,163,-1,291.14920584000004,0.0,Pocillopora,dead,none
164,164,-1,77.20533467999999,0.0,Pocillopora,dead,none
166,166,-1,51.513777360000006,0.0,Pocillopora,dead,none
169,169,-1,96.02076636,0.0,Pocillopora,dead,none
174,174,-1,15.05887848,0.0,Pocillopora,dead,none
179,179,-1,123.11694792,0.0,Pocillopora,dead,none
180,180,-1,15.189541199999999,0.0,Pocillopora,dead,none
185,185,-1,11.792310480000001,0.0,Pocillopora,dead,none
187,187,-1,28.043486280000003,0.0,Pocillopora,dead,none
188,188,-1,22.76797896,0.0,Pocillopora,dead,none
191,191,-1,26.14887684,0.0,Pocillopora,dead,none
192,192,-1,114.50954124000002,0.0,Porites_massive,dead,none
197,197,-1,36.07924356,0.0,Pocillopora,dead,none
206,206,-1,219.95435628000004,0.0,Pocillopora,dead,none
207,207,-1,56.72395332,0.0,Pocillopora,dead,none
208,208,-1,216.68778827999998,0.0,Pocillopora,dead,none
210,210,-1,46.973247840000006,0.0,Pocillopora,dead,none
219,219,-1,46.2219372,0.0,Pocillopora,dead,none
224,224,-1,28.23948036,0.0,Pocillopora,dead,none
232,232,-1,120.74868612000002,0.0,Pocillopora,dead,none
236,236,-1,65.83767804000001,0.0,Pocillopora,dead,none
243,243,-1,145.65626712,0.0,Pocillopora,dead,none
250,250,-1,19.37074824,0.0,Pocillopora,dead,none
