Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
1395,-1,155,0.0,15.94085184,Pocillopora,born,none
1397,-1,157,0.0,10.92666996,Pocillopora,born,none
1409,-1,169,0.0,30.47707944,Pocillopora,born,none
1415,-1,175,0.0,17.21481336,Pocillopora,born,none
1421,-1,181,0.0,27.1125144,Pocillopora,born,none
1429,-1,189,0.0,16.790159520000003,Pocillopora,born,none
1430,-1,190,0.0,41.7304062,Pocillopora,born,none
1432,-1,192,0.0,28.23948036,Pocillopora,born,none
1433,-1,193,0.0,32.616681480000004,Pocillopora,born,none
1435,-1,195,0.0,44.47432332,Pocillopora,born,none
1441,-1,201,0.0,19.25641836,Pocillopora,born,none
1443,-1,203,0.0,28.435474440000004,Pocillopora,born,none
1444,-1,204,0.0,34.72361784,Pocillopora,born,none
1446,-1,206,0.0,44.70298308,Pocillopora,born,none
1448,-1,208,0.0,40.015457999999995,Pocillopora,born,none
1453,-1,213,0.0,23.453958240000002,Pocillopora,born,none
1456,-1,216,0.0,7.79076468,Pocillopora,born,none
1457,-1,217,0.0,12.951942120000002,Pocillopora,born,none
1459,-1,219,0.0,17.7211314,Pocillopora,born,none
1461,-1,221,0.0,10.48568328,Pocillopora,born,none
1464,-1,224,0.0,17.05148496,Pocillopora,born,none
1465,-1,225,0.0,5.42250288,Pocillopora,born,none
1468,-1,228,0.0,22.96397304,Pocillopora,born,none
1471,-1,231,0.0,16.4145042,Pocillopora,born,none
1475,-1,235,0.0,10.38768624,Pocillopora,born,none
1482,-1,242,0.0,15.679526400000002,Pocillopora,born,none
1484,-1,244,0.0,14.83021872,Pocillopora,born,none
1485,-1,245,0.0,22.40865648,Pocillopora,born,none
1486,-1,246,0.0,27.25950996,Pocillopora,born,none
1487,-1,247,0.0,8.62373952,Pocillopora,born,none
1488,-1,248,0.0,15.205874040000001,Pocillopora,born,none
1497,-1,257,0.0,16.120513080000002,Pocillopora,born,none
1498,-1,258,0.0,22.196329560000002,Pocillopora,born,none
1500,-1,260,0.0,20.9876994,Pocillopora,born,none
1504,-1,264,0.0,11.988304560000001,Pocillopora,born,none
1505,-1,266,0.0,5.2918401600000005,Pocillopora,born,none
1506,-1,267,0.0,24.62992272,Pocillopora,born,none
1796,-1,650,0.0,17.59046868,Pocillopora,born,none
410,284,-1,97.76838024,0.0,Pocillopora,dead,none
2,5,39,265.50664704,320.46665364,Pocillopora,grow,n/s
8,15,16,99.94064796,128.98043748,Pocillopora,grow,n/s
365,17,3,13.60525572,29.905430040000002,Pocillopora,grow,n/s
14,21,24,111.22664040000001,128.03313276,Pocillopora,grow,n/s
444,26,32,27.34117416,60.5131722,Pocillopora,grow,n/s
893,29,13,18.71743464,63.567413280000004,Pocillopora,grow,n/s
895,31,27,7.006788360000001,17.884459800000002,Pocillopora,grow,n/s
29,44,43,110.89998360000001,138.95980272,Pocillopora,grow,n/s
915,52,45,25.773221520000003,32.71467852,Pocillopora,grow,n/s
39,55,8,150.60511764,242.24868288000002,Pocillopora,grow,n/s
920,57,15,50.68080252,118.78874532,Pocillopora,grow,n/s
860,59,21,26.099878320000002,51.938431200000004,Pocillopora,grow,n/s
925,62,30,31.58771256,53.35938827999999,Pocillopora,grow,n/s
47,65,42,41.59974348000001,85.91073839999999,Pocillopora,grow,n/s
854,69,66,25.936549919999997,62.84876832,Pocillopora,grow,n/s
52,72,50,104.18718636,143.63099496,Pocillopora,grow,n/s
66,85,96,165.40267068,259.80648588,Pocillopora,grow,n/s
464,92,55,92.18254896,176.16601224000001,Pocillopora,grow,n/s
74,97,121,191.6658774,299.15229744000004,Pocillopora,grow,n/s
2323,100,97,114.77086668,153.38170044,Pocillopora,grow,n/s
79,101,129,251.03575080000002,335.73785904,Pocillopora,grow,n/s
287,103,132,62.04845916,107.78041116000003,Pocillopora,grow,n/s
87,107,150,75.24539388,120.17703671999999,Pocillopora,grow,n/s
976,113,56,33.12299952,44.3436606,Pocillopora,grow,n/s
104,122,196,229.77039311999997,286.64134200000007,Pocillopora,grow,n/s
105,130,87,14.71588884,44.93164284,Pocillopora,grow,n/s
120,141,250,36.01391220000001,86.4007236,Pocillopora,grow,n/s
122,143,252,138.48615036,164.53703016,Pocillopora,grow,n/s
129,149,273,189.75493512,301.48789356,Pocillopora,grow,n/s
133,153,294,97.06606812,137.81650392,Pocillopora,grow,n/s
1016,154,293,7.88876172,41.01176124,Pocillopora,grow,n/s
138,165,320,180.36355211999998,238.65545808,Pocillopora,grow,n/s
140,166,323,328.25741832,385.58568672,Pocillopora,grow,n/s
145,170,334,86.36805792000001,113.08858416,Pocillopora,grow,n/s
317,179,133,32.257359,60.3498438,Pocillopora,grow,n/s
153,181,362,32.30635752,55.76031576,Pocillopora,grow,n/s
353,182,364,29.66043744,65.26602864,Pocillopora,grow,n/s
156,183,368,238.01847732000002,285.75936864,Pocillopora,grow,n/s
168,197,406,53.60438088,95.84110512000001,Pocillopora,grow,n/s
421,200,411,130.48305876000003,191.92720283999998,Pocillopora,grow,n/s
338,202,419,64.106397,76.0293702,Pocillopora,grow,n/s
175,206,430,97.89904296,246.60955116000002,Pocillopora,grow,n/s
177,209,147,224.87054112,275.27368536,Pocillopora,grow,n/s
186,218,457,238.63912524,275.68200636,Pocillopora,grow,n/s
189,223,480,40.35844764,54.24136164000001,Pocillopora,grow,n/s
193,225,491,50.66446968,74.95140276000001,Pocillopora,grow,n/s
194,227,85,194.78544984,332.27529696000005,Pocillopora,grow,n/s
195,228,73,67.06264104,112.40260488,Pocillopora,grow,n/s
199,230,69,85.43708604,120.37303080000001,Pocillopora,grow,n/s
205,238,81,65.62535111999999,115.42418028,Pocillopora,grow,n/s
374,240,536,139.49878644000003,194.47512588,Pocillopora,grow,n/s
215,245,550,149.62514724000002,170.54751528,Pocillopora,grow,n/s
863,253,79,34.10296992,80.6842296,Pocillopora,grow,n/s
230,262,608,86.67838188000002,141.9323796,Pocillopora,grow,n/s
