Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
1945,-1,0,0.0,1595.7511336800003,Porites_massive,born,none
1946,-1,1,0.0,712.07915832,Porites_massive,born,none
1948,-1,3,0.0,405.98540388000004,Porites_massive,born,none
1949,-1,4,0.0,870.9323601599999,Porites_massive,born,none
1950,-1,5,0.0,9.73437264,Pocillopora,born,none
1951,-1,6,0.0,2754.6967944000003,Porites_massive,born,none
1954,-1,9,0.0,263.9386944,Porites_massive,born,none
1956,-1,11,0.0,96.64141428,Porites_massive,born,none
1959,-1,14,0.0,165.07601388000003,Porites_massive,born,none
1961,-1,16,0.0,77.10733764000001,Porites_massive,born,none
1965,-1,20,0.0,198.11734919999998,Porites_massive,born,none
1967,-1,22,0.0,19.24008552,Porites_massive,born,none
1968,-1,23,0.0,613.82079288,Porites_massive,born,none
1969,-1,24,0.0,10.92666996,Pocillopora,born,none
1970,-1,25,0.0,480.21816168000004,Porites_massive,born,none
1971,-1,26,0.0,136.00355868,Porites_massive,born,none
1973,-1,28,0.0,667.4415066,Porites_massive,born,none
1974,-1,29,0.0,1219.4914985999999,Porites_massive,born,none
1975,-1,30,0.0,46.205604359999995,Porites_massive,born,none
1977,-1,32,0.0,399.9095874,Porites_massive,born,none
1978,-1,33,0.0,251.18274636,Porites_massive,born,none
1985,-1,40,0.0,53.06539716,Porites_massive,born,none
1988,-1,43,0.0,140.57675388,Porites_massive,born,none
1994,-1,49,0.0,10.55101464,Pocillopora,born,none
2017,-1,72,0.0,68.597928,Porites_massive,born,none
2036,-1,91,0.0,34.4622924,Porites_massive,born,none
2038,-1,93,0.0,55.547988839999995,Porites_massive,born,none
2047,-1,95,0.0,580.50179928,Porites_massive,born,none
2047,-1,97,0.0,8.819733600000001,Porites_massive,born,none
2042,-1,98,0.0,31.80003948,Porites_massive,born,none
2063,-1,99,0.0,393.04979460000004,Porites_massive,born,none
2044,-1,100,0.0,34.51129092,Porites_massive,born,none
2047,-1,101,0.0,1.5352869599999999,Porites_massive,born,none
2047,-1,103,0.0,11.36765664,Porites_massive,born,none
2049,-1,105,0.0,1.0289689199999998,Porites_massive,born,none
2050,-1,106,0.0,246.10323312,Porites_massive,born,none
2052,-1,108,0.0,2.15593488,Porites_massive,born,none
2063,-1,109,0.0,18.96242724,Porites_massive,born,none
2054,-1,110,0.0,175.20237468,Porites_massive,born,none
2063,-1,111,0.0,5.58583128,Porites_massive,born,none
2063,-1,112,0.0,3.88721592,Porites_massive,born,none
2059,-1,115,0.0,19.142088479999998,Porites_massive,born,none
2063,-1,116,0.0,2.2049334000000003,Porites_massive,born,none
2063,-1,117,0.0,3.2012366400000003,Porites_massive,born,none
2063,-1,119,0.0,70.91719128,Porites_massive,born,none
2065,-1,121,0.0,2.56425588,Porites_massive,born,none
2067,-1,123,0.0,4.099542840000001,Porites_massive,born,none
2365,-1,129,0.0,478.87886879999996,Porites_massive,born,none
2075,-1,131,0.0,19.909731960000002,Porites_massive,born,none
2076,-1,132,0.0,1.27396152,Porites_massive,born,none
2093,-1,149,0.0,41.844736080000004,Pocillopora,born,none
2106,-1,162,0.0,38.2188456,Pocillopora,born,none
2112,-1,168,0.0,13.67058708,Pocillopora,born,none
2117,-1,173,0.0,12.478289760000001,Pocillopora,born,none
2119,-1,175,0.0,39.2804802,Porites_massive,born,none
194,-1,187,0.0,5.8634895600000005,Pocillopora,born,none
2138,-1,194,0.0,513.56982096,Porites_massive,born,none
2143,-1,199,0.0,138.0941622,Porites_massive,born,none
2145,-1,201,0.0,3.33189936,Porites_massive,born,none
2151,-1,207,0.0,232.53064307999998,Porites_massive,born,none
2173,-1,229,0.0,19.15842132,Pocillopora,born,none
2193,-1,250,0.0,61.574806800000005,Porites_massive,born,none
2195,-1,252,0.0,493.85608308,Porites_massive,born,none
2197,-1,254,0.0,20.46504852,Pocillopora,born,none
2205,-1,262,0.0,110.32833419999999,Porites_massive,born,none
