Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
3579,-1,25,0.0,16.097816126699996,Porites_massive,born,none
3694,-1,140,0.0,9.736976927699999,Porites_massive,born,none
3727,-1,173,0.0,59.97129675569999,Porites_massive,born,none
3728,-1,174,0.0,17.076406772699997,Porites_massive,born,none
3732,-1,178,0.0,9.622808018999997,Porites_massive,born,none
3733,-1,179,0.0,76.21590147929999,Porites_massive,born,none
3737,-1,183,0.0,19.865390113799997,Porites_massive,born,none
4036,-1,482,0.0,22.0835289114,Astrea_curta,born,none
4067,-1,513,0.0,5.072361515099999,Astrea_curta,born,none
4072,-1,518,0.0,22.507584857999994,Astrea_curta,born,none
4074,-1,520,0.0,6.540247484099999,Astrea_curta,born,none
4083,-1,529,0.0,28.966283121599997,Astrea_curta,born,none
4094,-1,540,0.0,3.3108983522999993,Astrea_curta,born,none
4095,-1,541,0.0,5.349628864799999,Astrea_curta,born,none
4110,-1,556,0.0,18.022377730499997,Astrea_curta,born,none
4161,-1,607,0.0,10.617708509099998,Astrea_curta,born,none
4192,-1,638,0.0,3.473996793299999,Astrea_curta,born,none
4193,-1,639,0.0,11.025454611599999,Astrea_curta,born,none
4194,-1,640,0.0,15.1844648571,Astrea_curta,born,none
4196,-1,642,0.0,4.1100807131999995,Astrea_curta,born,none
4197,-1,643,0.0,11.286412117199998,Astrea_curta,born,none
4198,-1,644,0.0,17.582011939799997,Astrea_curta,born,none
4199,-1,645,0.0,2.625884900099999,Astrea_curta,born,none
3606,-1,52,0.0,206.09119004759995,Pocillopora_grandis,dead,none
3632,-1,78,0.0,65.46771421739999,Porites_massive,dead,none
3655,-1,101,0.0,18.234405703799997,Porites_massive,dead,none
3659,-1,105,0.0,4.452587439299999,Porites_massive,dead,none
3740,-1,186,0.0,30.9723939459,Porites_massive,dead,none
3742,-1,188,0.0,15.771619244699998,Porites_massive,dead,none
3743,-1,189,0.0,3.1151802231,Porites_massive,dead,none
3747,-1,193,0.0,104.36669239589999,Hydnophora_microconos,dead,none
3771,-1,217,0.0,16.0325767503,Hydnophora_microconos,dead,none
3858,-1,304,0.0,17.027477240399996,Hydnophora_microconos,dead,none
334,1,-1,343.09388048759996,0.0,Pocillopora,dead,none
1914,4,-1,16.603421293799997,0.0,Porites_massive,dead,none
2932,16,-1,402.15182597369994,0.0,Pocillopora_grandis,dead,none
2081,18,-1,42.22618637489999,0.0,Pocillopora,dead,none
38,20,-1,89.4431850444,0.0,Pocillopora,dead,none
38,21,-1,207.23287913459998,0.0,Pocillopora,dead,none
39,22,-1,3.3108983522999993,0.0,Porites_massive,dead,none
39,23,-1,6.7848951456,0.0,Porites_massive,dead,none
2101,24,-1,36.86024766599999,0.0,Pocillopora,dead,none
39,25,-1,2.0387305125,0.0,Porites_massive,dead,none
60,35,-1,148.63160928329998,0.0,Pocillopora,dead,none
60,38,-1,47.233308513599994,0.0,Pocillopora,dead,none
62,39,-1,273.59763477749993,0.0,Porites_massive,dead,none
88,40,-1,28.656396083699992,0.0,Pocillopora,dead,none
66,42,-1,16.848068955299997,0.0,Porites_massive,dead,none
2186,44,-1,69.78982290389999,0.0,Porites_massive,dead,none
66,48,-1,161.6468648751,0.0,Porites_massive,dead,none
2966,50,-1,239.9993559315,0.0,Pocillopora_grandis,dead,none
79,56,-1,225.45097499429997,0.0,Pocillopora,dead,none
2976,60,-1,1278.039383676,0.0,Pocillopora_grandis,dead,none
82,61,-1,33.712447754699994,0.0,Porites_massive,dead,none
88,65,-1,21.855191094,0.0,Pocillopora,dead,none
309,67,-1,55.94276526299999,0.0,Pocillopora_grandis,dead,none
884,70,-1,87.07825764989998,0.0,Pocillopora,dead,none
2291,71,-1,53.431049271599996,0.0,Pocillopora_grandis,dead,none
2901,75,-1,16.684970514299998,0.0,Pocillopora,dead,none
2902,76,-1,50.674685618699996,0.0,Pocillopora,dead,none
2906,79,-1,19.930629490199998,0.0,Pocillopora,dead,none
121,83,-1,377.16514481249993,0.0,Pocillopora,dead,none
128,86,-1,2.9683916262,0.0,Porites_massive,dead,none
136,89,-1,134.96395992749999,0.0,Pocillopora,dead,none
137,90,-1,88.20363689279999,0.0,Porites_massive,dead,none
1514,104,-1,59.726649094199985,0.0,Pocillopora,dead,none
190,111,-1,180.56628403109997,0.0,Pocillopora,dead,none
193,112,-1,21.806261561699994,0.0,Porites_massive,dead,none
313,116,-1,225.36942577379995,0.0,Pocillopora_grandis,dead,none
202,117,-1,91.82442228299999,0.0,Porites_massive,dead,none
211,121,-1,123.62861827799999,0.0,Pocillopora,dead,none
314,128,-1,349.79722641269996,0.0,Pocillopora,dead,none
228,130,-1,641.1236617268999,0.0,Pocillopora,dead,none
1515,132,-1,37.31692330079999,0.0,Pocillopora,dead,none
249,145,-1,322.54347692159996,0.0,Pocillopora,dead,none
808,146,-1,2.7237439646999997,0.0,Porites_massive,dead,none
3064,148,-1,98.56038789629999,0.0,Pavona_submassive,dead,none
3069,153,-1,91.88966165939999,0.0,Pocillopora_grandis,dead,none
263,156,-1,85.61037168089999,0.0,Pocillopora,dead,none
266,158,-1,178.0871877279,0.0,Pocillopora,dead,none
15,161,-1,22.0835289114,0.0,Porites_massive,dead,none
274,163,-1,234.74758613129998,0.0,Pocillopora,dead,none
290,171,-1,225.04322889179994,0.0,Pocillopora,dead,none
297,172,-1,63.18433604339999,0.0,Pocillopora,dead,none
37,173,-1,60.00391644389999,0.0,Porites_massive,dead,none
4,174,-1,12.525960268799997,0.0,Pocillopora,dead,none
299,175,-1,80.19550343969999,0.0,Pocillopora_grandis,dead,none
2135,178,-1,84.35451368519998,0.0,Acropora_branching,dead,none
