"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR14","FR14_5021",0,0,0,0,0,0,0,12.24677479,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5022",0,0,0,0,0,0,0,6.80013993,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5023",0,0,0,0,0,0,0,3.08207781,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5024",0,0,0,0,0,0,0,0.79905721,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5040",0,0,0,0,0,0,0,11.02372804,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5045",0,0,0,0,0,0,0,44.69828189,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5081",0,0,0,0,0,0,0,152.34270318,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5118",0,0,0,0,0,0,0,26.84179934,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5135",0,0,0,0,0,0,0,45.22011517,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5136",0,0,0,0,0,0,0,26.80918476,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5150",0,0,0,0,0,0,0,51.88979678,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5181",0,0,0,0,0,0,0,41.9097353,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5222",0,0,0,0,0,0,0,1.77749461,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5224",0,0,0,0,0,0,0,2.21779144,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5226",0,0,0,0,0,0,0,12.14893105,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5328",0,0,0,0,0,0,0,5.02264532,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5389",0,0,0,0,0,0,0,6.89798367,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5390",0,0,0,0,0,0,0,25.09691931,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5391",0,0,0,0,0,0,0,10.30620728,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5392",0,0,0,0,0,0,0,5.77278066,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5399",0,0,0,0,0,0,0,1.4676561,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5401",0,0,0,0,0,0,0,13.17629032,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5402",0,0,0,0,0,0,0,9.88221774,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5404",0,0,0,0,0,0,0,10.55081663,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5405",0,0,0,0,0,0,0,3.22884342,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5406",0,0,0,0,0,0,0,2.46240079,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5407",0,0,0,0,0,0,0,1.3045832,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5408",0,0,0,0,0,0,0,2.16886957,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5409",0,0,0,0,0,0,0,1.3045832,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5428",0,0,0,0,0,0,0,33.64193927,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5429",0,0,0,0,0,0,0,4.94110887,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5430",0,0,0,0,0,0,0,27.02117953,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5646",0,0,0,0,0,0,0,7.6644263,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5662",0,0,0,0,0,0,0,49.4110887,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5663",0,0,0,0,0,0,0,10.82804056,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5664",0,0,0,0,0,0,0,4.30512456,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5665",0,0,0,0,0,0,0,5.16941093,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5666",0,0,0,0,0,0,0,1.67965087,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5667",0,0,0,0,0,0,0,1.7938019,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5668",0,0,0,0,0,0,0,28.65190853,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5669",0,0,0,0,0,0,0,10.20836354,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5683",0,0,0,0,0,0,0,38.63197001,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5779",0,0,0,0,0,0,0,9.18100427,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5813",0,0,0,0,0,0,0,11.48033216,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5814",0,0,0,0,0,0,0,17.38357114,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5819",0,0,0,0,0,0,0,4.30512456,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5820",0,0,0,0,0,0,0,1.82641648,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5821",0,0,0,0,0,0,0,2.65808827,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5822",0,0,0,0,0,0,0,12.16523834,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5830",0,0,0,0,0,0,0,28.89651788,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5831",0,0,0,0,0,0,0,19.14475846,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5832",0,0,0,0,0,0,0,6.44137955,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_5834",0,0,0,0,0,0,0,4.09312979,"BC","BC","BC","BC","BC","recruit"
"FR14","FR14_727",727,0,20.69395101,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR14","FR14_731",731,0,17.09003992,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR14","FR14_763",763,0,40.65407397,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
