"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR39","FR39_809",809,31.5441235018114,35.6976783848907,0,20.1463764407629,31.5441235018114,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_810",810,9.95872017242256,12.1990233967606,0,7.6857117915248,9.95872017242256,2.50194447681552,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_811",811,5.29823536266816,15.1915452219714,0,1.42267431034608,5.29823536266816,9.69707891994512,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_812",812,6.18127458977952,10.3675346294186,0,8.0127633571216,6.18127458977952,9.66437376338544,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_813",813,7.22783959968928,5.95233849386176,0,2.74723315101312,7.22783959968928,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_814",814,18.4457082996595,28.208197532724,0,14.406621464539,18.4457082996595,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_815",815,11.2832790130896,26.1477726694642,0,2.6164125247744,11.2832790130896,25.7389582124682,40.0801693638878,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_816",816,14.2267431034608,26.3112984522626,0,1.5534949365848,14.2267431034608,12.4116069143986,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_817",817,4.1699074613592,18.6746443955773,0,3.45039401704624,4.1699074613592,12.0191450356824,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_818",0,0,0,0,3.94097136544144,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_819",819,15.633064835527,20.9640053547549,0,33.7517215695898,15.633064835527,5.83787044590288,7.91464788744256,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_820",820,11.855619252884,12.6568955885962,0,4.72589512287376,11.855619252884,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_877",877,8.56875101863616,0,0,0,8.56875101863616,0,0,"BC","BC","BC","recruit","AD","AD"
"FR39","FR39_931",931,27.7176201843288,23.5150075664099,0,0,27.7176201843288,22.991725061455,0,"BC","BC","BC","recruit","AD","AD"
"FR39","FR39_941",941,17.0884443024328,11.757503783205,0,0,17.0884443024328,0,0,"BC","BC","BC","recruit","AD","AD"
"FR39","FR39_958",958,17.3173803983506,0,0,0,17.3173803983506,0,0,"BC","BC","BC","recruit","AD","AD"
"FR39","FR39_974",974,66.947455477665,91.3782074277459,0,0,66.947455477665,34.7655814229398,0,"BC","BC","BC","recruit","AD","AD"
"FR39","FR39_980",980,109.31698580073,125.489685719492,0,0,109.31698580073,32.9340926555978,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_0",0,87.80534784,106.0817958,50.7134682,54.69868116,87.80534784,4.26287124,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_1044",0,0,0,31.42438416,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1183",0,0,0,26.36120376,30.49341228,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR40","FR40_1186",1186,188.61163632,220.01968764,129.6010854,155.04765012,188.61163632,9.99569808,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_1201",1201,78.38129916,128.80077624,20.36705148,55.2866634,78.38129916,163.13240592,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_1202",1202,38.92115772,57.70392372,8.50940964,19.41974676,38.92115772,11.54731788,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_1203",1203,39.9337938,75.26172672,15.17320836,24.8259168,39.9337938,121.28766984,21.02036508,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_1206",1206,37.66352904,0,15.58152936,24.87491532,37.66352904,0,0,"BC","recruit","AD","AD","AD","AD"
"FR40","FR40_1207",1207,56.33196516,67.71595464,10.76334156,101.47593492,56.33196516,0,0,"alive","alive","alive","alive","died","AD"
"FR40","FR40_1208",1208,41.71407336,0,10.40401908,18.99509292,41.71407336,0,0,"BC","recruit","AD","AD","AD","AD"
"FR40","FR40_1210",1210,38.4638382,61.44414408,16.12051308,33.22099656,38.4638382,56.05430688,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_1530",1530,14.34023352,0,0,9.32605164,14.34023352,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_1637",1637,21.93500412,0,0,7.79076468,21.93500412,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_1806",0,0,0,0,12.95194212,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR40","FR40_1867",1867,22.55565204,8.16642,0,12.10263444,22.55565204,2.92357836,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_1929",1929,24.30326592,42.41638548,0,14.63422464,24.30326592,61.7381352,90.02661408,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_1935",1935,8.70540372,31.04872884,0,5.58583128,8.70540372,53.01639864,88.39333008,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_1971",1971,119.57272164,70.34554188,0,171.34782444,119.57272164,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2028",2028,1.45362276,0,0,37.94118732,1.45362276,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2040",0,0,0,0,24.9892452,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR40","FR40_2041",2041,15.54886368,39.39481008,0,4.11587568,15.54886368,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2059",2059,8.19908568,0,0,2.46625884,8.19908568,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2086",2086,16.52883408,22.7026476,0,6.10848216,16.52883408,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2088",2088,6.2881434,0,0,2.74391712,6.2881434,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2105",2105,69.9045552,66.40932744,0,43.82100972,69.9045552,22.16366388,19.15842132,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2126",2126,22.96397304,0,0,13.65425424,22.96397304,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2225",2225,24.22160172,41.42008224,0,12.54362112,24.22160172,3.52789344,24.0092748,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2226",0,0,0,0,10.02836376,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR40","FR40_2227",2227,29.13778656,0,0,23.32329552,29.13778656,0,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2329",2329,12.3312942,15.64686072,0,0,12.3312942,23.87861208,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2331",2331,16.9861536,26.7858576,0,0,16.9861536,7.5131064,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2353",2353,16.23484296,35.13193884,0,0,16.23484296,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2377",2377,3.46256208,0,0,0,3.46256208,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2409",2409,19.30541688,44.00067096,0,0,19.30541688,24.40126296,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2427",2427,19.99139616,0,0,0,19.99139616,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2578",2578,5.35717152,14.0462424,0,0,5.35717152,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2690",2690,23.97660912,0,0,0,23.97660912,0,0,"BC","BC","BC","recruit","AD","AD"
