"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR14","FR14_4847",0,0,0,0,0,0,8.07210855,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_4897",0,0,0,0,0,0,9.65391568,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_4904",0,0,0,0,0,0,190.77898571,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_4908",0,0,0,0,0,0,4.76172868,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5044",0,0,0,0,0,0,36.28372025,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5046",0,0,0,0,0,0,12.81752994,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5062",0,0,0,0,0,0,8.28410332,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5096",0,0,0,0,0,0,12.10000918,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5098",0,0,0,0,0,0,8.92008763,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5305",0,0,0,0,0,0,10.50189476,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5306",0,0,0,0,0,0,17.02481076,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5307",0,0,0,0,0,0,3.4245309,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5308",0,0,0,0,0,0,29.95649173,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5334",0,0,0,0,0,0,10.71388953,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5387",0,0,0,0,0,0,5.65862963,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5420",0,0,0,0,0,0,9.49084278,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5424",0,0,0,0,0,0,10.95849888,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5535",0,0,0,0,0,0,53.14545811,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5546",0,0,0,0,0,0,8.74070744,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5618",0,0,0,0,0,0,5.95216085,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5621",0,0,0,0,0,0,1.15781759,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5649",0,0,0,0,0,0,52.73777586,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5650",0,0,0,0,0,0,24.00433088,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5815",0,0,0,0,0,0,6.88167638,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5816",0,0,0,0,0,0,6.71860348,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5817",0,0,0,0,0,0,8.67547828,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5818",0,0,0,0,0,0,7.89272836,0,"BC","BC","BC","BC","recruit","died"
"FR14","FR14_5864",0,0,0,0,0,0,8.54501996,0,"BC","BC","BC","BC","recruit","died"
"FR36","FR36_1008",1008,51.671162140776,0,0,51.671162140776,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1050",1050,74.334237978969,0,0,74.334237978969,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1064",1064,128.071595835072,0,0,128.071595835072,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1075",1075,246.625675973559,0,0,246.625675973559,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1109",1109,24.761810068722,0,0,24.761810068722,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1125",1125,300.851111557692,0,0,300.851111557692,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1133",1133,147.383204607459,0,0,147.383204607459,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1148",1148,167.801122896714,0,0,167.801122896714,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1152",1152,689.588752675986,0,0,689.588752675986,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1163",1163,261.707277769686,0,0,261.707277769686,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1165",1165,383.661632746782,0,0,383.661632746782,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1167",1167,1.46423318409,0,0,1.46423318409,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1168",1168,436.211334798012,0,0,436.211334798012,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1169",1169,1.415425411287,0,0,1.415425411287,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1186",1186,523.268132220963,0,0,523.268132220963,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1188",1188,2.716966019367,0,0,2.716966019367,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1204",1204,19.994917591629,34.604710917327,0,19.994917591629,70.868886109956,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_1290",1290,0,169.281625338405,0,0,251.164798844238,0,0,"BC","BC","BC","recruit","AD","AD"
"FR36","FR36_421",0,0,0,5.69424016035,31.611167518743,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR36","FR36_449",449,65.809146996045,48.726426514995,25.607811463974,65.809146996045,0,0,0,"alive","alive","alive","died","AD","AD"
