"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR39","FR39_1100",0,0,0,0,116.822819231177,170.361160519373,0,0,"BC","BC","recruit","alive","died","AD"
"FR39","FR39_1147",0,0,0,0,99.4563810979869,112.701969504657,0,0,"BC","BC","recruit","alive","died","AD"
"FR39","FR39_1223",0,0,0,0,0,423.842476435173,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_1227",0,0,0,0,0,88.8272052160909,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_1247",0,0,0,0,0,226.761203006541,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_1249",0,0,0,0,0,460.537662095134,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_1252",0,0,0,0,0,262.720522643909,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_244",0,0,0,0,0,0,269.326964268965,0,"BC","BC","BC","BC","recruit","died"
"FR39","FR39_372",372,15.4695390527286,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_373",373,90.1354114784781,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_48",48,171.276904903044,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_611",611,0,50.3495885236274,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR39","FR39_612",612,0,38.2486805965458,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR39","FR39_616",616,0,13.0984152021518,48.7633884304829,0,0,0,0,"recruit","alive","died","AD","AD","AD"
"FR39","FR39_729",0,0,0,170.393865675933,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_733",0,0,0,111.524583868509,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_749",0,0,0,77.6910994075198,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_751",0,0,0,193.500058785347,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_939",0,0,0,0,57.642838436436,129.430657084934,0,0,"BC","BC","recruit","alive","died","AD"
"FR39","FR39_951",0,0,0,0,116.577530556979,116.904582122576,0,0,"BC","BC","recruit","alive","died","AD"
"FR40","FR40_1407",0,0,0,2.13960204,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1411",0,0,0,33.482322,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1414",0,0,0,1.4699556,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1499",0,0,0,85.97606976,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1733",0,0,0,2.66225292,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1734",0,0,0,21.37968756,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1743",0,0,0,42.77570796,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_1871",0,0,0,58.92888672,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_2002",0,0,0,42.20405856,101.44326924,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR40","FR40_2480",0,0,0,0,37.973853,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR40","FR40_2621",0,0,0,0,212.37591852,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR40","FR40_295",295,247.91617836,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR40","FR40_3083",0,0,0,0,0,140.49508968,0,0,"BC","BC","BC","recruit","died","AD"
"FR40","FR40_3124",0,0,0,0,0,121.85931924,0,0,"BC","BC","BC","recruit","died","AD"
"FR40","FR40_3307",0,0,0,0,0,165.2066766,0,0,"BC","BC","BC","recruit","died","AD"
"FR40","FR40_342",342,222.73093908,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR40","FR40_4281",0,0,0,0,0,0,0,240.40307196,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_718",718,0,31.6857096,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_944",944,0,129.50308836,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_951",951,0,355.51692828,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR69","FR69_1711",0,0,0,294.96626152,142.59094376,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR69","FR69_1712",0,0,0,48.23696382,83.73793415,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR69","FR69_565",565,0,88.23874619,109.5849888,70.80625318,248.65355792,0,0,"recruit","alive","alive","alive","died","AD"
"FR8","FR8_1513",0,0,0,12.6564390216,39.2251750605,83.3269935069,132.1260470541,0,"BC","recruit","alive","alive","alive","died"
