"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR132","FR132_2788",0,0,0,0,0,0,407.37369528,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2791",0,0,0,0,0,0,231.4363428,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2792",0,0,0,0,0,0,12.10263444,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2794",0,0,0,0,0,0,171.3314916,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2795",0,0,0,0,0,0,2.48259168,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2796",0,0,0,0,0,0,38.97015624,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_280",280,135.84023028,103.41954288,71.96249304,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2800",0,0,0,0,0,0,76.82967936,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2801",0,0,0,0,0,0,456.0128928,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2805",0,0,0,0,0,0,1.40462424,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2806",0,0,0,0,0,0,1.74761388,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2808",0,0,0,0,0,0,2.87457984,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_281",281,302.04321012,450.59038992,584.8790004,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2811",0,0,0,0,0,0,16.67582964,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2813",0,0,0,0,0,0,20.41605,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2815",0,0,0,0,0,0,0.84930768,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2816",0,0,0,0,0,0,4.7365236,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2817",0,0,0,0,0,0,45.14396976,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2818",0,0,0,0,0,0,1.33929288,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_282",282,267.041934,375.4919916,424.84983408,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2820",0,0,0,0,0,0,2.98890972,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2821",0,0,0,0,0,0,1.27396152,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2824",0,0,0,0,0,0,6.02681796,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2825",0,0,0,0,0,0,2.858247,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2828",0,0,0,0,0,0,3.33189936,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2829",0,0,0,0,0,0,18.60310476,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_283",283,870.2953794,1059.96865032,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR132","FR132_2830",0,0,0,0,0,0,1.64961684,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2832",0,0,0,0,0,0,12.4129584,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2834",0,0,0,0,0,0,2.49892452,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2835",0,0,0,0,0,0,0.9799704,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2838",0,0,0,0,0,0,1.04530176,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2839",0,0,0,0,0,0,8.91773064,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_284",284,183.4994574,216.76945248,254.9556324,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2846",0,0,0,0,0,0,23.81328072,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2847",0,0,0,0,0,0,6.35347476,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2848",0,0,0,0,0,0,15.85918764,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_285",285,1064.77050528,1165.74012216,1292.77695168,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2850",0,0,0,0,0,0,8.85239928,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2851",0,0,0,0,0,0,29.74210164,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2855",0,0,0,0,0,0,369.51417216,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2858",0,0,0,0,0,0,5.89615524,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_286",286,119.81771424,154.98231876,112.05961524,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2860",0,0,0,0,0,0,9.76703832,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2861",0,0,0,0,0,0,6.68013156,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2862",0,0,0,0,0,0,25.8058872,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2864",0,0,0,0,0,0,10.89400428,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2865",0,0,0,0,0,0,16.62683112,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2867",0,0,0,0,0,0,1.24129584,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2868",0,0,0,0,0,0,4.52419668,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2869",0,0,0,0,0,0,57.63859236,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2871",0,0,0,0,0,0,4.85085348,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2872",0,0,0,0,0,0,3.44622924,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2874",0,0,0,0,0,0,2.7765828,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2876",0,0,0,0,0,0,1.78027956,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2877",0,0,0,0,0,0,1.4699556,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2878",0,0,0,0,0,0,1.64961684,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_288",288,60.20284824,18.1294524,18.88076304,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_2880",0,0,0,0,0,0,123.37827336,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2881",0,0,0,0,0,0,29.84009868,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2888",0,0,0,0,0,0,230.293044,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_289",289,7.85609604,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR132","FR132_2890",0,0,0,0,0,0,12.80494656,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2891",0,0,0,0,0,0,0.88197336,0,"BC","BC","BC","BC","recruit","died"
"FR132","FR132_2892",0,0,0,0,0,0,8.26441704,0,"BC","BC","BC","BC","recruit","died"
